2,180.03,334.16
3,180.03,334.16
4,180.03,334.16
6,179.68,334.16
8,179.68,334.16
9,179.68,334.16
11,180.03,334.16
13,180.03,334.16
14,180.03,334.16
17,179.68,334.16
18,179.68,334.16
20,179.68,334.16
22,180.03,334.16
23,180.03,334.16
25,180.03,334.16
27,179.68,334.16
28,179.68,334.16
30,179.68,334.16
32,179.68,334.16
33,179.68,334.16
37,179.68,334.16
38,179.68,334.16
39,179.68,334.16
42,179.68,334.16
43,179.68,334.16
45,179.68,334.16
47,179.68,334.16
48,179.68,334.16
50,179.68,334.16
52,179.68,334.16
53,179.68,334.16
55,179.68,334.37
57,179.68,334.37
58,179.68,334.37
60,179.68,334.37
62,179.68,334.37
63,179.68,334.37
65,179.68,334.37
67,179.68,334.37
69,179.68,334.37
71,179.68,334.37
72,179.68,334.37
74,179.68,334.59
76,179.68,334.59
78,179.68,334.59
80,179.68,334.59
82,179.68,334.59
83,179.68,334.59
85,179.68,334.81
87,179.68,334.81
88,179.68,334.81
90,179.68,334.81
92,179.68,334.81
94,179.68,335.03
95,179.68,335.03
97,180.03,335.03
99,180.03,335.03
100,179.68,335.25
102,179.68,335.25
104,179.68,335.25
106,179.68,335.47
108,179.68,335.47
109,179.68,335.47
111,179.68,335.47
113,179.68,335.69
115,179.68,335.69
117,179.68,335.69
118,179.68,335.91
122,179.68,335.91
123,179.68,335.91
125,179.68,336.13
127,179.68,336.13
128,179.68,336.13
130,179.68,336.35
132,180.03,336.35
134,180.03,336.35
135,179.68,336.56
138,179.68,336.56
139,179.68,336.56
142,179.68,336.78
143,179.68,336.78
145,179.68,337.00
147,179.68,337.00
148,179.68,337.00
150,179.68,337.22
152,179.68,337.22
154,179.68,337.22
156,180.03,337.44
158,180.03,337.44
159,180.03,337.66
161,179.68,337.66
164,179.68,337.88
166,180.03,337.88
168,180.03,337.88
170,180.03,338.10
172,179.68,338.10
173,179.68,338.32
175,179.68,338.32
177,180.03,338.32
179,180.03,338.54
180,180.03,338.54
183,180.03,338.75
184,180.03,338.75
186,180.03,338.75
188,180.03,338.97
189,180.03,338.97
192,180.03,339.19
193,180.03,339.19
195,179.68,339.19
197,179.68,339.19
199,179.68,339.41
201,180.03,339.41
203,180.03,339.63
204,180.03,339.63
207,180.03,339.63
209,180.03,339.85
210,180.03,339.85
213,180.03,339.85
214,180.03,340.07
217,180.03,340.07
218,180.03,340.07
220,180.03,340.07
222,180.03,340.29
224,180.03,340.29
225,180.03,340.29
227,180.03,340.29
229,180.03,340.29
231,180.03,340.51
233,180.03,340.51
234,180.03,340.51
237,180.03,340.51
238,180.03,340.51
240,180.03,340.72
242,180.03,340.72
244,180.03,340.72
246,180.03,340.72
248,180.03,340.72
250,180.03,340.72
252,180.03,340.72
254,180.03,340.72
255,180.03,340.72
258,180.03,340.72
259,180.03,340.72
261,180.03,340.72
263,180.03,340.72
265,180.03,340.72
267,179.68,340.72
268,179.68,340.72
270,180.03,340.72
272,180.03,340.72
274,180.03,340.72
276,179.68,340.72
278,179.68,340.72
279,179.68,340.72
281,180.03,340.94
283,180.03,340.94
285,180.03,340.94
287,179.68,340.94
288,179.68,340.94
292,179.68,340.94
293,179.68,340.94
295,179.68,340.94
297,179.68,340.94
299,179.68,340.94
300,179.68,340.94
302,179.68,340.94
304,179.68,340.94
306,180.03,340.94
308,180.03,340.94
309,180.03,340.94
312,179.68,340.94
313,179.68,340.94
315,179.68,340.94
317,180.39,340.94
319,180.39,340.94
321,179.33,340.94
322,179.33,340.94
324,179.33,340.94
326,179.68,340.94
328,179.68,340.94
329,179.68,340.94
331,179.68,340.94
334,179.68,340.94
336,179.33,340.94
338,179.33,340.94
339,179.33,340.94
342,179.68,340.94
343,179.68,341.16
345,179.68,341.16
347,179.68,341.16
349,179.68,341.16
350,179.68,341.16
352,179.68,341.16
354,179.68,341.16
356,179.33,341.16
358,179.33,341.38
359,179.33,341.38
361,179.33,341.38
363,179.33,341.38
365,179.33,341.38
367,179.68,341.60
368,179.68,341.60
370,179.68,341.60
372,179.68,341.60
374,179.68,341.60
377,179.68,341.82
378,179.68,341.82
380,179.68,341.82
382,179.68,342.04
384,179.68,342.04
385,179.68,342.04
387,179.68,342.04
389,179.68,342.26
391,179.33,342.26
393,179.33,342.26
394,179.33,342.48
397,179.68,342.48
398,179.68,342.70
400,179.68,342.70
402,179.33,342.70
404,179.33,342.91
405,180.03,342.91
407,180.03,342.91
409,180.03,343.13
411,179.33,343.13
413,179.33,343.35
414,179.33,343.35
417,179.68,343.35
419,179.68,343.57
421,179.68,343.57
423,179.68,343.79
424,179.68,343.79
427,179.68,343.79
428,179.68,344.01
430,179.68,344.01
432,179.68,344.23
434,179.68,344.23
435,179.68,344.45
437,179.68,344.45
439,179.68,344.45
440,179.68,344.67
443,179.68,344.89
444,179.68,344.89
447,179.68,345.10
448,179.68,345.10
450,179.68,345.32
452,179.68,345.32
453,179.68,345.54
455,179.68,345.54
457,179.68,345.76
459,179.68,345.98
462,179.68,345.98
463,179.68,346.20
465,179.68,346.20
467,180.03,346.42
469,180.03,346.64
470,179.68,346.64
473,179.68,346.86
474,179.68,346.86
477,180.03,347.08
478,180.03,347.29
480,180.03,347.29
482,180.03,347.51
483,180.03,347.51
485,180.03,347.73
487,180.03,347.73
489,180.03,347.95
491,180.03,347.95
493,180.03,348.17
494,180.03,348.17
496,180.03,348.39
498,180.03,348.39
500,180.03,348.61
502,180.03,348.61
504,180.03,348.61
507,180.03,348.83
508,180.03,348.83
510,180.03,349.05
512,180.03,349.05
514,180.03,349.05
515,180.03,349.27
518,180.03,349.27
